	5/6/2019 1:34 PM	Bpure_4a	Liu	79082	0.000000	3.000000	150.000000	2.000000	8.079991	0.537802	0.586915	0.576450	0.543416	25.000000	0.000000	25.000000	0.000000	20.000000	20.000000	33.500000	-0.000690	-0.003610	NaN
	5/6/2019 1:35 PM	Bpure_4a	Liu	79074	0.000000	3.000000	150.000000	2.000000	8.079991	1.028377	1.044264	0.874512	1.003061	25.000000	0.000000	25.000000	0.000000	20.000000	20.000000	33.500000	-0.000690	-0.003610	7.682617
	5/6/2019 1:35 PM	Bpure_4a	Liu	76237	0.000000	3.000000	150.000000	2.000000	8.079991	1.514494	1.631171	1.148095	1.523933	25.000000	0.000000	25.000000	0.000000	20.000000	20.000000	33.500000	-0.000690	-0.003610	7.596430
	5/6/2019 1:36 PM	Bpure_4a	Liu	78606	0.000000	3.000000	150.000000	2.000000	8.079991	2.092232	2.284105	1.484122	1.989080	25.000000	0.000000	25.000000	0.000000	20.000000	20.000000	33.500000	-0.000690	-0.003610	7.593319
	5/6/2019 1:37 PM	Bpure_4a	Liu	78584	0.000000	3.000000	150.000000	2.000000	8.079991	0.039765	0.052551	0.042775	0.045420	25.000000	0.000000	25.000000	0.000000	20.000000	20.000000	33.500000	-0.000690	-0.003610	NaN
	5/6/2019 1:37 PM	Bpure_4a	Liu	52790	0.000000	3.000000	150.000000	2.000000	8.079991	0.150899	0.164462	0.196081	0.150252	25.000000	0.000000	25.000000	0.000000	20.000000	20.000000	33.500000	-0.000690	-0.003610	7.902274
 	5/6/2019 1:38 PM	Bpure_4a	Liu	60923	0.000000	3.000000	150.000000	2.000000	8.079991	0.230545	0.239680	0.332297	0.221844	25.000000	0.000000	25.000000	0.000000	20.000000	20.000000	33.500000	-0.000690	-0.003610	7.778448
	5/6/2019 1:38 PM	Bpure_4a	Liu	79082	0.000000	3.000000	150.000000	2.000000	8.079991	0.536916	0.586454	0.576632	0.543205	25.000000	0.000000	25.000000	0.000000	20.000000	20.000000	33.500000	-0.000690	-0.003610	NaN
	5/6/2019 1:39 PM	Bpure_4a	Liu	79074	0.000000	3.000000	150.000000	2.000000	8.079991	1.027563	1.043022	0.873482	1.002685	25.000000	0.000000	25.000000	0.000000	20.000000	20.000000	33.500000	-0.000690	-0.003610	7.683839
	5/6/2019 1:39 PM	Bpure_4a	Liu	76237	0.000000	3.000000	150.000000	2.000000	8.079991	1.515606	1.632533	1.148655	1.525606	25.000000	0.000000	25.000000	0.000000	20.000000	20.000000	33.500000	-0.000690	-0.003610	7.596346
	5/6/2019 1:40 PM	Bpure_4a	Liu	78606	0.000000	3.000000	150.000000	2.000000	8.079991	2.119921	2.282613	1.483027	1.991831	25.000000	0.000000	25.000000	0.000000	20.000000	20.000000	33.500000	-0.000690	-0.003610	7.614623
